id,name,cost,area,numberOfBedRooms,numberOfToilets,streetNumber,city,district,ward,lanlordAccountId,createAt,updatedAt,type
154755650,"CHDV hiện đại cạnh nhà thờ PhaoLo , Tên Lửa , Coopmart Bình Tân",3700000,25.0,1.0,1.0,"Đường Số 23, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,24636310,2023-01-19,,can_ho
156342048,căn hộ 5 sao rive panorama 3pn Q7 FULL MỚI,15500000,91.0,3.0,2.0,Hoàng Quốc Việt,Tp Hồ Chí Minh,Quận 7,Phường Phú Mỹ,1833717,2023-05-15,,can_ho
155186285,"TRỌ CÓ GÁC BAO ĐẸP NGAY LÊ ĐÌNH CẨN , HƯƠNG LỘ 2 , CHIẾN LƯỢC",4200000,25.0,1.0,1.0,Lê Đình Cẩn,Tp Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo,24636310,2022-11-23,,can_ho
156342028,CHDV RỘNG 32M2 CÓ BAN CÔNG THOÁNG MÁT NGAY P15 TÂN BÌNH,5000000,32.0,1.0,1.0,Đường Huỳnh Văn Nghệ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 15,17867460,2022-10-03,,can_ho
155218277,CHUYÊN CHO THUÊ CĂN SAIGON GATEWAY ĐẦY ĐỦ NT GIÁ 7TR 2PN,7000000,68.0,2.0,2.0,Xa Lộ Hà Nội,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú (Quận 9 cũ),17751498,2023-06-20,,can_ho
156341909,"SIÊU HIẾM 💥 Nhà Trống Dragon Hill 2 🐉 2PN2WC - 71M² 🔥 8,5 TRIỆU 🔥",8500000,71.0,2.0,2.0,15A2 ,Tp Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển,26659070,2024-03-18,,can_ho
156341934,Căn hộ cao cấp BOULEVARD 3pn 2wc Q7 FULL NT,14800000,88.0,3.0,2.0,Nguyễn Lương Bằng,Tp Hồ Chí Minh,Quận 7,Phường Phú Mỹ,1833717,2022-06-26,,can_ho
156341906,chdv full nt máy giặt riêng,6000000,35.0,1.0,1.0,Đường Lâm Văn Bền,Tp Hồ Chí Minh,Quận 7,Phường Tân Quy,22328066,2024-04-03,,can_ho
155933014,Căn hộ 90m2 3PN SaigonGateway Ngã tư Thủ Đức,11000000,90.0,3.0,2.0,Xa Lộ Hà Nội,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú (Quận 9 cũ),19484104,2022-11-26,,can_ho
147947498,Căn hộ 2PN full nt Saigon Royal Residence Q4,22000000,80.0,2.0,2.0,Số 34-35 ,Tp Hồ Chí Minh,Quận 4,Phường 13,10713797,2023-06-21,,can_ho
156213010,Căn hộ 55m2 2 phòng ngủ cửa sổ ban công đường Út Tịch P.4 Tân Bình,6800000,55.0,2.0,1.0,Đường Út Tịch,Tp Hồ Chí Minh,Quận Tân Bình,Phường 4,2446745,2023-06-17,,can_ho
156308412,Cho thuê căn hộ Richmond City,11000000,52.0,1.0,1.0,Số 207 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,24784390,2023-02-11,,can_ho
156341891,KHAI TRƯƠNG CĂN PHÒNG MỚI - NỘI THẤT CƠ BẢN NGAY QUẬN 12 💯,3700000,30.0,1.0,1.0,Đường Thạnh Lộc 18,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,12638993,2023-11-22,,can_ho
151183040,"EM CÓ MẤY CĂN 2PN FULL NT GIÁ MỀM LAVITA GARDEN, NHÀ MỚI TÌNH À",9500000,68.0,2.0,2.0,30 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thọ (Quận Thủ Đức cũ),17751498,2023-07-26,,can_ho
156341856,Chuyên giỏ hàng cho thuê Q7 Riverside 1-2-3PN giá tốt chỉ từ 8 triệu,9000000,69.0,2.0,2.0,Số 4 ,Tp Hồ Chí Minh,Quận 7,Phường Phú Thuận,111244,2024-04-07,,can_ho
156104889,"Cho thuê căn hộ Giai Việt Q8, 3pn full nội thất giá 15tr",15000000,110.0,3.0,2.0,Tạ Quang Bửu,Tp Hồ Chí Minh,Quận 8,Phường 5,9697142,2023-05-15,,can_ho
156341809,Căn 2pn2wc cc Topaz Home full nt,8000000,65.0,2.0,2.0,102 ,Tp Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,26407033,2022-02-28,,can_ho
65756567,"Căn hộ dịch vụ, mini Quận Thủ Đức 25m²",5000000,25.0,1.0,1.0,78 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Thọ (Quận Thủ Đức cũ),3984934,2022-12-15,,can_ho
151600890,NHIỀU CĂN LAVITA GARDEN 2PN NHÀ CÓ NT 8TR,8000000,68.0,2.0,2.0,30 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thọ (Quận Thủ Đức cũ),10895332,2022-06-27,,can_ho
147551971,"Căn Hộ Dragon Hill 2 Đẹp. Giá Tốt Chỉ Từ 8,5 Triệu",8500000,75.0,2.0,2.0,15A2 ,Tp Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển,13923491,2022-05-03,,can_ho
156315332,Căn Hộ 2PN - 4WC - 80m2 Full Nội Thất Cao Cấp - Nằm Gần Chợ Bến Thành,16500000,80.0,2.0,4.0,Trần Hưng Đạo,Tp Hồ Chí Minh,Quận 1,Phường Cô Giang,25659556,2022-08-10,,can_ho
155962922,Cho thuê căn hộ view đẹp  Emerald,15500000,71.0,2.0,2.0,N1,Tp Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,1869392,2023-04-10,,can_ho
156341756,🔴Homestay cao cấp full nội thất siu rộng tại Đường số 53,5200000,40.0,1.0,1.0,Đường số 53,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 14,25874465,2022-09-15,,can_ho
142964673,"GIÁ THẬT KHÔNG ẢO FULL NỘI THẤT MỚI ,ĐẸP GIÁ 11 TRIỆU(2pn,2wc)",10500000,69.0,2.0,2.0,Số 4 ,Tp Hồ Chí Minh,Quận 7,Phường Phú Thuận,22459942,2024-03-26,,can_ho
156096781,BAN CÔNG SIÊU THOÁNG NGAY CÔNG VIÊN GIA ĐĐINH,4900000,25.0,1.0,1.0,Đường Nguyễn Văn Công,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 3,18584592,2024-02-01,,can_ho
156341685,"CHO THUÊ 2PN 2WC FULL NỘI THẤT ĐẸP, Q7 RIVERSIDE ĐÀO TRÍ, 14TR/THÁNG",14000000,67.0,2.0,2.0,04 ,Tp Hồ Chí Minh,Quận 7,Phường Phú Thuận,26673238,2022-07-17,,can_ho
156341650,"CHO THUÊ CĂN HỘ OPAL RIVERSIDE 2 PHÒNG NGỦ, FULL NỘI THẤT, VIEW SÔNG",13000000,71.0,2.0,2.0,Hiệp Bình Chánh,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),16320980,2024-02-21,,can_ho
155969796,"Cho thuê chung cư I HOME 84m2, 2phòng ngủ, 2wc Full nội thất cao cấp",10000000,84.0,2.0,2.0,359 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 14,16513248,2022-02-07,,can_ho
156073594,CHDV 20m2 Nguyễn Trọng Tuyển PN,4300000,20.0,1.0,1.0,Đường Nguyễn Trọng Tuyển,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 8,12763584,2023-07-20,,can_ho
154224412,Căn Hộ Mini 1 Phòng Ngủ Full Nội Thất - Thang Máy Ngay Cầu NTP Q5,8500000,32.0,1.0,1.0,Nguyễn Tri Phương,Tp Hồ Chí Minh,Quận 5,Phường 6,24920214,2023-11-29,,can_ho
156341597,STUDIO cửa sổ lớn_Phòng siêu rộng_Gần ParkSon Lê Đại Hành + TT văn hoá,6500000,35.0,1.0,1.0,Đường Lý Thường Kiệt,Tp Hồ Chí Minh,Quận 11,Phường 7,26659614,2022-11-22,,can_ho
156309194,Căn Hộ New Bancol 35m2_Trần Nhật Duật Quận 1,7000000,35.0,1.0,1.0,Đường Trần Nhật Duật,Tp Hồ Chí Minh,Quận 1,Phường Tân Định,15981029,2022-08-31,,can_ho
156341566,STUDIO FULL NỘI THẤT CAO CẤP NGAY LOTTE MART,4600000,25.0,1.0,1.0,Đường Nguyễn Văn Lượng,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 17,24996307,2023-04-26,,can_ho
156341570,BAN CÔNG FULL NỘI THẤT XỊN-NGAY PHẠM VĂN BẠCH x TRẦN THỊ TRỌNG-Ở LIỀN,5200000,32.0,1.0,1.0,152 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 15,20047424,2023-12-11,,can_ho
155754517,Căn hộ Masteri nội thất cao cấp giá chỉ từ 8tr/tháng bao phí quản lí,8000000,74.0,2.0,2.0,Nguyễn Xiển,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ (Quận 9 cũ),10231699,2023-03-15,,can_ho
156304804,Khai trương Căn hộ DV Cao Cấp 1PN/2PN gần Sân Bay mới 100%,13000000,55.0,1.0,1.0,Đường Yên Thế,Tp Hồ Chí Minh,Quận Tân Bình,Phường 2,9610808,2022-12-17,,can_ho
156341531,Cho thuê căn hộ full nội thất ban công rộng 56 Trần Quý Khoách Quận 1,9000000,30.0,1.0,1.0,Trần Quý Khoách,Tp Hồ Chí Minh,Quận 1,Phường Tân Định,24921380,2022-07-04,,can_ho
156335737,"Căn hộ Studio mới, có ban công, thang máy gần Hà Đô quận 3",11000000,33.0,1.0,1.0,Đường Bà Huyện Thanh Quan,Tp Hồ Chí Minh,Quận 3,Phường 9,26705617,2022-04-04,,can_ho
151593255,"WestGate - giá 5,5tr/th - Coi Nhà Liền - Vào Ở Ngay",5500000,60.0,2.0,2.0,Tân Túc,Tp Hồ Chí Minh,Huyện Bình Chánh,Thị trấn Tân Túc,25813122,2024-01-14,,can_ho
153760713,"KHAI TRƯƠNG CĂN HỘ MỚI XÂY CÓ HỒ BƠI, SÂN BBQ ĐƯỜNG NGUYỄN VĂN ĐẬU BT",5700000,40.0,1.0,1.0,Nguyễn Văn Đậu,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 11,25063548,2022-06-14,,can_ho
156341495,Studio Ban Công Full Nội Thất Gần Chợ Tân Hương Gần ĐH Công Thương,4800000,20.0,1.0,1.0,Đường Tân Hương,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,24558555,2024-01-18,,can_ho
152342182,"Căn hộ 40m2 Trần Kế Xương, Full nội thất",5400000,40.0,1.0,1.0,Hẻm 69 Đường Trần Kế Xương,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 7,11680702,2023-04-27,,can_ho
156275068,"Dọn vào ngay căn 2PN, Đầy đủ nội thất đẹp chỉ 26 triệu ở Empire City",26000000,93.0,2.0,2.0,Mai Chí Thọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thủ Thiêm (Quận 2 cũ),11261327,2022-04-13,,can_ho
156341396,"[GIÁ TỐT] CĂN HỘ 50m2 1PN BAN CÔNG LỚN NGAY THẢO ĐIỀN, MASTERI AN PHÚ",9800000,50.0,1.0,1.0,Đường Đường số 12,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),23971705,2024-01-16,,can_ho
156186208,Cần cho thuê chung cư Q2 Vista Verde,16000000,56.0,1.0,1.0,Đồng Văn Cống,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),16384820,2024-02-01,,can_ho
156341402,siêu phẩm 1PN RIÊNG MỚI FULL NT THANG MÁY HẦM XE THÍCH QUẢNG ĐUC,6200000,28.0,1.0,1.0,Hẻm 86 Đường Thích Quảng Đức,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 5,3427498,2022-11-23,,can_ho
156098697,"CĂN HỘ MỚI 100% FULL NỘI THẤT SIÊU CAO CẤP+ Gác Lửng+Tủ Bếp, gần LOTTE",3900000,30.0,1.0,1.0,"Đường số 2, gần LOTTE, cv Làng Hoa",Tp Hồ Chí Minh,Quận Gò Vấp,Phường 16,26773930,2023-08-21,,can_ho
155277792,"⚡CĂN HỘ CAO CẤP, MÁY GIẶT RIÊNG NGAY LÝ THƯỜNG KIỆT, QUẬN 10⚡",6200000,30.0,1.0,1.0,373 ,Tp Hồ Chí Minh,Quận 10,Phường 9,12638993,2022-10-15,,can_ho
156341373,🍒Căn Hộ Full Tiện Nghi Đường Lê Văn Sỹ Máy Giặt Riêng Ở Liền Quận 3🍒,6000000,35.0,1.0,1.0,339 ,Tp Hồ Chí Minh,Quận 3,Phường 12,26005261,2024-01-10,,can_ho
154742653,CHO THUÊ CĂN HỘ 63M2 2PN 1WC EMERALD CELADON CITY FULL NỘI THẤT,12500000,63.0,2.0,1.0,"Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",Tp Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,25330784,2022-06-10,,can_ho
156341334,chung cư Gò Dầu nguyên căn.DT 70m2 có 2 pn,6200000,70.0,2.0,2.0,Đường Gò Dầu,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,769576,2024-04-03,,can_ho
156341338,Cần cho thuê gấp CH Carillon 1 DT 88M2 2PN 2WC. Giá 13Tr/Tháng,13000000,88.0,2.0,2.0,171A ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,16148020,2023-09-17,,can_ho
156341336,Cho thuê căn hộ dịch vụ full nội thất ban công Trần Quý Khoách Quận 1,8000000,30.0,1.0,1.0,Đường Trần Quý Khoách,Tp Hồ Chí Minh,Quận 1,Phường Tân Định,24921380,2022-08-15,,can_ho
156341338,Cần cho thuê gấp CH Carillon 1 DT 88M2 2PN 2WC. Giá 13Tr/Tháng,13000000,88.0,2.0,2.0,171A ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,16148020,2022-10-02,,can_ho
156341336,Cho thuê căn hộ dịch vụ full nội thất ban công Trần Quý Khoách Quận 1,8000000,30.0,1.0,1.0,Đường Trần Quý Khoách,Tp Hồ Chí Minh,Quận 1,Phường Tân Định,24921380,2024-02-18,,can_ho
145161337,Cho thuê gấp căn hộ 2pn2wc 78m2 full nt đẹp giá 11 triệu/ tháng,11000000,78.0,2.0,2.0,196 ,Tp Hồ Chí Minh,Quận 8,Phường 4,1130561,2022-04-09,,can_ho
156341235,"✨DUPLEX BAN CÔNG CAO CẤP, FULL NỘI THẤT GẦN AEON MALL TÂN PHÚ",5100000,30.0,1.0,1.0,578 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,12638993,2023-01-05,,can_ho
144416300,"RIVER GATE Q4-38m²-1PN,1WC Máy Lạnh, Rèm,Chính Chủ",10000000,38.0,1.0,1.0,151 ,Tp Hồ Chí Minh,Quận 4,Phường 6,24961625,2024-04-07,,can_ho
156341220,"Cho thuê căn hộ IDICO Tân Phú, 62m2 2pn 2wc có nội thất, giá chỉ 8,5tr",8500000,62.0,2.0,2.0,262/13 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Hòa Thạnh,8744277,2023-01-02,,can_ho
140918420,Căn hộ 3PN 100m2 The Sun Avenue Quận 2,17000000,100.0,3.0,2.0,"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),10713797,2024-01-22,,can_ho
156308292,Cho thuê căn hộ Richmond City,9000000,38.0,1.0,1.0,Số 207 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,24784390,2023-09-17,,can_ho
156341186,🌟 CHO THUÊ CĂN HỘ DỊCH VỤ CAO CẤP 40m2 1PN NGAY TRUNG TÂM Q.PHÚ NHUẬN,7200000,40.0,1.0,1.0, Lê Văn Sỹ,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 1,26783930,2024-02-17,,can_ho
156341128,👑 CHDV MỚI - XINH - FULL NỘI THẤT TIỆN NGHI NGAY TRUNG TÂM QUẬN 10 👑,5700000,22.0,1.0,1.0,606 ,Tp Hồ Chí Minh,Quận 10,Phường 14,12638993,2023-11-26,,can_ho
150720032,CHO THUÊ NHANH CĂN HỘ THE PEGASUITE 2PN FULL NỘI THẤT ĐẸP - VÀO Ở LIỀN,9000000,70.0,2.0,2.0,Tạ Quang Bửu,Tp Hồ Chí Minh,Quận 8,Phường 6,25392944,2022-10-25,,can_ho
156206810,"Cho thuê căn hộ Giai Việt Q8, 82m2 2pn 2wc full nội thất 11tr",11000000,82.0,2.0,2.0,Tạ Quang Bửu,Tp Hồ Chí Minh,Quận 8,Phường 5,9697142,2022-01-20,,can_ho
156341092,CĂN HỘ CAO CẤP 2PN ĐẢO KIM CƯƠNG FULL NỘI THẤT GIÁ CHỈ 23TR/THÁNG,23000000,89.0,2.0,2.0,Số 01 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Trưng Tây (Quận 2 cũ),16735047,2022-04-02,,can_ho
154086144,CĂN DUPLEX MỚI XÂY 100% CHỈ 5.xxx.xxx NGAY NGÃ TƯ HÀNG XANH,6000000,30.0,1.0,1.0,Xô Viết Nghệ Tĩnh,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 25,26197489,2024-02-13,,can_ho
156155084,SIÊU PHẨM CHO THUÊ 2PN FULL NT GIÁ RẺ-CONIC RIVERSIDE,8000000,66.0,2.0,2.0,Nguyễn Văn Linh,Tp Hồ Chí Minh,Quận 8,Phường 7,23677553,2024-01-10,,can_ho
156126149,KHAI TRƯƠNG CĂN HỘ MINI NGAY CHÂN CẦU AN PHÚ ĐÔNG,4500000,30.0,1.0,1.0,Đường Nguyễn Thái Sơn,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 5,18584592,2022-11-05,,can_ho
156341011,CHDV Cho Thuê Lý Thường Kiệt Q10 Full Nội Thất,8500000,40.0,1.0,1.0,319D ,Tp Hồ Chí Minh,Quận 11,Phường 15,26666477,2024-01-02,,can_ho
156341001,cho thuê căn góc 2pn full nội thất vào ở ngay,10000000,72.0,2.0,2.0,30 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thọ (Quận Thủ Đức cũ),14964145,2024-03-05,,can_ho
152441021,"Cho thuê CH gần cầu SG - Tiện nghi, thoáng mát - Full mới đầy đủ nt",6500000,30.0,1.0,1.0,Trần não,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh (Quận 2 cũ),22321814,2024-04-28,,can_ho
156340953,Cần cho thuê căn hộ mới bàn giao chung cư The Pega Suite 2,14000000,84.0,2.0,2.0,996 ,Tp Hồ Chí Minh,Quận 8,Phường 6,4547568,2024-03-10,,can_ho
156340953,Cần cho thuê căn hộ mới bàn giao chung cư The Pega Suite 2,14000000,84.0,2.0,2.0,996 ,Tp Hồ Chí Minh,Quận 8,Phường 6,4547568,2023-04-06,,can_ho
155752144,Cần cho thuê căn 3PN-2WC 85m2 10.5 TRIỆU,10500000,85.0,3.0,2.0,196 ,Tp Hồ Chí Minh,Quận 8,Phường 4,25944786,2024-01-25,,can_ho
156076408,"Căn hộ dịch vụ mini 1 pn, 2pn từ 35 đến 50m2",5700000,50.0,2.0,1.0,31/19 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),17924293,2024-03-15,,can_ho
155703846,CHDV 25m2 Nguyễn Biểu Q5,4500000,25.0,1.0,1.0,Đường Nguyễn Biểu,Tp Hồ Chí Minh,Quận 5,Phường 1,12763584,2024-03-02,,can_ho
155697778,Em có căn 2PN - 2WC 79m2 cần cho thuê nhận nhà cuối T04/2024,8500000,79.0,2.0,2.0,196 ,Tp Hồ Chí Minh,Quận 8,Phường 4,25944786,2023-06-05,,can_ho
153013603,"chung cư giảm giá cuối năm / 2pn +2wc / free tiện ích,ở liền",6000000,65.0,2.0,2.0,Trịnh Quang Nghị,Tp Hồ Chí Minh,Quận 8,Phường 7,25161771,2024-01-13,,can_ho
153833461,"Căn hộ cửa sổ thoáng 30m2, bảo vệ 24/7, gần toà Viettel Q10",6300000,30.0,1.0,1.0,Cách mạng tháng 8,Tp Hồ Chí Minh,Quận 10,Phường 13,15981029,2022-11-06,,can_ho
154765662,2PN NỘI THẤT CAO CẤP GIÁ TỐT CHO THUÊ TẠI FELIZ,17000000,88.0,2.0,2.0,Lê Hiến Mai,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),23166818,2023-06-12,,can_ho
154787716,1PN NHÀ ĐẸP CHO THUÊ TẠI THE SUN AVENUE,12000000,55.0,1.0,1.0,Mai Chí Thọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),23166818,2023-01-15,,can_ho
156340576,Căn Hô Mini,2400000,20.0,2.0,1.0,Đường số 45,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 14,26804305,2023-01-08,,can_ho
156340871,Căn Hộ Cao Cấp Full Nội Thất Giao Đường Trường Chinh - Phan Huy Ích,4200000,35.0,1.0,1.0,10 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 15,26005261,2022-03-29,,can_ho
154787652,2PN NỘI THẤT ĐẸP NHÀ ĐẸP CHO THUÊ TẠI THE SUN AVENUE,14000000,76.0,2.0,2.0,Mai Chí Thọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),23166818,2024-04-04,,can_ho
156130765,[GIÁ TỐT] CHO THUÊ CĂN HỘ QUẬN 2 GẦN CẦU SÀI GÒN INDOCCINE CHỈ TỪ 10TR,12000000,50.0,1.0,1.0,Khu biệt thự Bình An ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh (Quận 2 cũ),18210839,2023-04-04,,can_ho
154810147,2PN NỘI THẤT CAO CẤP CHO THUÊ TẠI NEWCITY,14000000,75.0,2.0,2.0,Mai Chí Thọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh (Quận 2 cũ),23166818,2024-02-18,,can_ho
151881158,1PN NHÀ ĐẸP GIÁ TỐT CHO THUÊ TẠI ONE VERANDA,13000000,60.0,1.0,1.0,Bát Nàn,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),16110401,2022-03-16,,can_ho
154987213,1-2-3PN NTCB CHO THUÊ TẠI ONE VERANDA,13000000,80.0,2.0,2.0,Bát Nàn,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),16110401,2024-02-24,,can_ho
156340808,CHDV 25m2 Nguyễn Văn Trỗi PN,5500000,25.0,1.0,1.0,Đường Nguyễn Trọng Tuyển,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 8,12763584,2023-09-17,,can_ho
151822511,1PN NỘI THẤT ĐẸP CHO THUÊ TẠI FELIZ EN VISTA,14000000,60.0,1.0,1.0,Lê Hiến Mai,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),16110401,2022-08-09,,can_ho
156340816,"Cho thuê căn hộ Central Premium Q8, 2pn 2wc , bang công ,máy lạnh 11tr",11000000,68.0,2.0,2.0,Tạ Quang Bửu,Tp Hồ Chí Minh,Quận 8,Phường 5,9697142,2023-09-27,,can_ho
155053339,Cho Thuê Căn Hộ Studio 30m2 Mới Toanh 2 Cửa Sổ Ngay Chân Cầu Sài Gòn,6500000,30.0,1.0,1.0,Ung Văn Khiêm,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 25,25063548,2022-08-02,,can_ho
156232487,CĂN HỘ MỚI 35M2  BANCOL FULL NỘI THẤT Q.TÂN PHÚ,4600000,35.0,1.0,1.0,Đường Thạch Lam,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,13966133,2022-07-24,,can_ho
155673787,CHO THUÊ CĂN HỘ DUPLEX THIẾT KẾ SANG TRỌNG 30m2 GÁC CAO THOẢI MÁI,5000000,30.0,1.0,1.0,Nguyễn Gia Trí,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 25,25063548,2023-06-26,,can_ho
155897507,"Căn hộ dịch vụ cao cấp gần Bùi Viện, khu an ninh, yên",8700000,32.0,1.0,1.0,53 ,Tp Hồ Chí Minh,Quận 1,Phường Cô Giang,5448373,2024-01-28,,can_ho
152738987,CHO THUÊ CĂN HỘ GIÁ RẺ - MỚI - ĐẦY ĐỦ TIỆN ÍCH - ĐƯỢC NUÔI PET,5000000,55.0,2.0,2.0,Lô 11B KĐT Nam Thành Phố ,Tp Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,22230704,2024-03-18,,can_ho
156340768,Cho Thuê Căn Hộ Full Nội Thất Ngay Trung Tâm Quận 1 -,7500000,38.0,1.0,1.0,Nguyễn Trãi,Tp Hồ Chí Minh,Quận 1,Phường Bến Nghé,25325363,2024-01-31,,can_ho
156340720,Căn hộ penhouse 2Pn nội thất cao cấp rộng 80m2 gần văn lang cs3 🥳🥰,9000000,80.0,2.0,1.0,Đường Nguyễn Xí,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 13,13595312,2023-02-04,,can_ho
154755975,HOT với căn hộ 3PN rộng 111m2 cho thuê giá 30tr có ban công siêu rộng,25000000,111.0,3.0,2.0,290 ,Tp Hồ Chí Minh,Quận 5,Phường 4,14291326,2023-10-11,,can_ho
156201816,💥💥căn hộ full nội thất phan tây hồ gàn ngã tư phú nhuận,7500000,30.0,1.0,1.0,"Phan Tây Hồ, Phan Đăng Lưu, Phan Xích Long, Hoàng Văn Thụ, Phan Đình Phùng ",Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 7,18899065,2022-04-29,,can_ho
156340648,⚜️CĂN HỘ 3PN BAN CÔNG CAO CẤP - KHU VỰC AN NINH KẾ CV HOÀNG VĂN THỤ ⚜️,17000000,80.0,3.0,2.0,146 ,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 8,18899065,2024-04-22,,can_ho
155796526,"📲Căn hộ 1 Phòng ngủ 50m2 Botanica, Nội thất đẹp, ở liền",13500000,50.0,1.0,1.0,Hồng Hà,Tp Hồ Chí Minh,Quận Tân Bình,Phường 2,13071782,2024-01-09,,can_ho
153275843,❤️Chính Chủ Cho thuê nhiều căn hộ Picity High Park GIÁ ***,6000000,60.0,2.0,1.0,"Số 9A, đường Thạnh Xuân 13, phường Thạnh Xuân, Quận 12, TP.HCM",Tp Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,25853601,2022-06-03,,can_ho
156340639,Cho Thuê Studio Ngay Ngã 6 Phù Đổng - View Siêu Đẹp - Giá 6.5tr,6500000,36.0,1.0,1.0,Nguyễn Trãi,Tp Hồ Chí Minh,Quận 1,Phường Bến Nghé,25325363,2023-03-29,,can_ho
150409244,Còn Vài Căn Hộ Máy Giặt Riêng Dưới Chân Cầu Kênh Tẻ - Sát Quận 4.,6000000,40.0,1.0,1.0,Khánh Hội,Tp Hồ Chí Minh,Quận 4,Phường 2,22561349,2022-09-29,,can_ho
155758421,📲Sky Center 2 Phòng ngủ/ 3 Phòng ngủ - Nhiều căn giá tốt,14000000,80.0,2.0,2.0,16 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 2,13071782,2022-09-23,,can_ho
